id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_645,思想政治,Politics,哲学与文化,Philosophy & Culture,中华优秀传统文化的当代价值,CONCEPTUAL,16,17,高中(10~12年级),了解中华优秀传统文化的主要内容（核心思想理念、中华传统美德、中华人文精神），理解传统文化的当代价值，认识创造性转化和创新性发展的要求。,能说出中华优秀传统文化的核心内容；能说明传统文化的当代价值；能理解创造性转化创新性发展,让 {{name}} 举一个体现中华传统美德的故事，说说应该怎样传承和弘扬中华优秀传统文化。,moe-2022-pol:SH.PC.09,G-SH-POL-04,cn_only
mtc_646,思想政治,Politics,哲学与文化,Philosophy & Culture,文化自信与社会主义核心价值观,META,16,18,高中(10~12年级),理解文化自信的内涵和意义，理解社会主义核心价值观（国家、社会、个人三个层面），认识建设社会主义文化强国的途径。,能说明文化自信的意义；能说出社会主义核心价值观的内容；能理解建设文化强国的途径,让 {{name}} 说说为什么要坚定文化自信，社会主义核心价值观从三个层面各提出了什么要求。,moe-2022-pol:SH.PC.10,G-SH-POL-04,cn_only
mtc_647,语文,Chinese,阅读与鉴赏,Reading & Appreciation,古诗词鉴赏·意象与意境,CONCEPTUAL,15,16,高中(10~12年级),鉴赏古代诗词曲的意象（构成诗歌的具体物象）和意境（意象组合形成的艺术境界），能分析意象的特征和意境的营造，理解诗人的思想感情。,能找出诗词中的主要意象并说明其特征；能分析意象组合营造的意境；能从意象意境体会诗人情感,给 {{name}} 一首杜甫的诗，请他找出其中的主要意象，分析营造了怎样的意境，表达了什么情感。,moe-2022-chinese:SH.RA.01,G-SH-ZH-01,progression
mtc_648,语文,Chinese,阅读与鉴赏,Reading & Appreciation,古诗词鉴赏·表现手法与语言,CONCEPTUAL,15,16,高中(10~12年级),掌握古诗词常见的表现手法（借景抒情、托物言志、虚实结合、用典、对比、衬托等）和语言特色（炼字、诗眼、风格），能分析表现手法的作用和表达效果，鉴赏诗歌的语言艺术。,能识别诗词中的表现手法并说明作用；能品味诗歌语言的精妙（炼字诗眼）；能说出诗歌的风格特点,给 {{name}} 一首词（如苏轼《念奴娇·赤壁怀古》），请他分析其中的表现手法和语言特色。,moe-2022-chinese:SH.RA.02,G-SH-ZH-01,progression
mtc_649,语文,Chinese,阅读与鉴赏,Reading & Appreciation,思辨性阅读·批判性思维,CONCEPTUAL,16,17,高中(10~12年级),在阅读论述类和思辨类文本中进行批判性思考，能区分事实与观点、辨别论证的逻辑和证据，能质疑、辨析、评价文本观点，形成独立理性的判断，提升思维品质。,能区分文本中的事实与观点；能分析论证的逻辑链条和证据可靠性；能对观点提出质疑并进行评价,给 {{name}} 一篇有争议的观点文章，请他说出同意和不同意的地方，并给出有理有据的论证。,moe-2022-chinese:SH.RA.03,G-SH-ZH-01,progression
mtc_650,语文,Chinese,表达与交流·写作,Writing,议论文·复杂论证与思想深度,PROCEDURAL,16,17,高中(10~12年级),撰写结构复杂、内容深入的议论文，能提出有深度和新意的观点，运用丰富的论据和多种论证方法（举例、引用、对比、比喻、因果），做到论证充分、逻辑严密、层次清晰。,能提出有深度和新意的中心论点；能综合运用多种论证方法；能做到论证逻辑严密层次分明,请 {{name}} 就「科技发展是增进还是削弱了人际交流」这个话题写一篇不少于800字的议论文。,moe-2022-chinese:SH.EC.01,G-SH-ZH-02,progression
mtc_651,语文,Chinese,表达与交流·写作,Writing,研究性写作·文献运用与学术表达,PROCEDURAL,16,18,高中(10~12年级),能围绕一个研究问题查找、筛选和运用文献资料，撰写有理有据的研究性文章（小论文），做到选题明确、论据充分、格式规范、引用准确、表达严谨，初步具备学术写作的基本素养。,能围绕研究问题查找和运用文献；能做到引用规范和格式正确；能做到表达准确严谨条理清晰,请 {{name}} 选一个感兴趣的小课题，查阅资料后写一篇800字左右的研究小论文。,moe-2022-chinese:SH.EC.02,G-SH-ZH-02,progression
mtc_652,语文,Chinese,文言文阅读,Classical Chinese,文言文·深度阅读(诸子散文史传),CONCEPTUAL,15,16,高中(10~12年级),阅读古代诸子散文、史传等较深文言文，能准确理解文意（实词虚词、特殊句式），分析文章的思想内容和写作特色，鉴赏文言文的语言艺术。,能准确翻译较深的文言文（含实词虚词和特殊句式）；能分析文章的思想；能鉴赏文言文的语言特色,给 {{name}} 一段《劝学》的文言文，请他翻译并分析其中的比喻论证手法。,moe-2022-chinese:SH.CC.01,G-SH-ZH-03,progression
mtc_653,语文,Chinese,古诗文积累,Classical Poetry,古诗文背诵与理解性默写(高中),LANGUAGE,15,17,高中(10~12年级),背诵课标推荐的高中古诗文篇目（如《离骚》《赤壁赋》《阿房宫赋》等），能在语境中准确默写和运用，能在写作中恰当引用化用古诗文名句。,能流利背诵推荐篇目；能在情境中准确理解性默写（不写错别字）；能在写作中恰当引用名句,请 {{name}} 背诵《赤壁赋》选段，并根据给定情境默写其中的名句。,moe-2022-chinese:SH.CP.01,G-SH-ZH-03,progression
mtc_654,信息科技,Information Technology,数据与计算,Data & Computing,数据与信息的概念与特征,CONCEPTUAL,15,16,高中(10~12年级),理解数据与信息的关系和区别，了解数据的类型（数值、文本、图像、音频、视频等）和特征，理解信息的基本特征（载体依附性、共享性、时效性、价值性等），认识大数据的概念和特征。,能区分数据与信息的概念；能说出数据的类型和信息的基本特征；能说明大数据的特点,让 {{name}} 举例说明数据和信息的区别，说说大数据和传统数据有什么不同。,moe-2022-it:SH.DC.01,G-SH-IT-01,progression
mtc_655,信息科技,Information Technology,数据与计算,Data & Computing,数据的采集与整理,PROCEDURAL,15,16,高中(10~12年级),掌握数据采集的基本方法（传感器、网络爬虫、调查问卷、数据库导入等），能对采集到的数据进行清洗、整理和格式转换，理解数据质量对分析结果的影响。,能运用至少一种方法采集数据；能对数据进行清洗和格式整理；能分析数据质量的影响因素,让 {{name}} 设计一个采集班级同学课外阅读数据的方案，并说明怎样保证数据的质量。,moe-2022-it:SH.DC.02,G-SH-IT-01,progression
mtc_656,信息科技,Information Technology,数据与计算,Data & Computing,数据分析与可视化表达,PROCEDURAL,15,16,高中(10~12年级),掌握基本的数据分析方法（统计分析、对比分析、趋势分析等），能使用工具（电子表格或Python）对数据进行分析，能选择合适的图表类型（柱状图、折线图、饼图、散点图等）进行可视化表达。,能运用基本方法分析数据；能选择合适的图表进行可视化；能根据图表解读数据中蕴含的信息,给 {{name}} 一组某城市月平均气温和降水量的数据，请他选择合适的图表进行可视化并分析规律。,moe-2022-it:SH.DC.03,G-SH-IT-01,progression
mtc_657,信息科技,Information Technology,数据与计算,Data & Computing,算法的概念与描述,CONCEPTUAL,15,16,高中(10~12年级),理解算法的概念（解决问题的方法和步骤）和特征（有穷性、确定性、可行性、有零个或多个输入、有一个或多个输出），能用自然语言和流程图描述算法，理解算法的三种基本控制结构（顺序、分支、循环）。,能说出算法的概念和特征；能用流程图描述算法的三种基本结构；能分析简单算法的执行过程,让 {{name}} 用流程图描述判断一个年份是否为闰年的算法。,moe-2022-it:SH.DC.04,G-SH-IT-01,progression
mtc_658,信息科技,Information Technology,数据与计算,Data & Computing,Python编程基础·三种基本结构,PROCEDURAL,15,16,高中(10~12年级),掌握Python语言的基本语法（变量、数据类型、运算符、输入输出），能编写含顺序结构、分支结构（if-else）和循环结构（for、while）的程序，能进行简单的程序调试。,能编写含变量和输入输出的程序；能正确使用if分支和for/while循环；能调试简单的程序错误,让 {{name}} 用Python写一个程序，输入一个正整数n，计算并输出1到n的和。,moe-2022-it:SH.DC.05,G-SH-IT-01,progression
mtc_659,信息科技,Information Technology,数据与计算,Data & Computing,Python进阶·列表函数与枚举算法,PROCEDURAL,15,16,高中(10~12年级),掌握Python中列表等数据结构的使用，能定义和调用函数，能运用枚举（穷举）等基本算法思想编程解决实际问题，能进行程序的模块化设计。,能运用列表等数据结构；能定义和调用函数；能用枚举等算法思想编程解决实际问题,让 {{name}} 用Python编写一个程序，找出100以内所有的素数并输出。,moe-2022-it:SH.DC.06,G-SH-IT-01,progression
mtc_660,信息科技,Information Technology,数据与计算,Data & Computing,人工智能初步·机器学习体验,CONCEPTUAL,16,17,高中(10~12年级),了解人工智能的基本概念和发展历程，理解机器学习的基本原理和流程（数据准备→模型训练→模型测试→应用预测），体验简单的机器学习过程（如图像分类），认识人工智能的应用领域和社会影响。,能说明机器学习的基本流程；能体验一个简单的AI模型训练；能讨论AI对社会的影响,让 {{name}} 体验一个简单的图像识别AI，说说机器是怎样通过数据训练变聪明的，它有哪些应用。,moe-2022-it:SH.DC.07,G-SH-IT-01,progression
mtc_661,信息科技,Information Technology,信息系统与社会,Information Systems & Society,信息系统的组成与功能,CONCEPTUAL,16,17,高中(10~12年级),理解信息系统的基本组成（硬件、软件、通信网络、数据、用户），了解常见信息系统（如网上购物系统、火车票订票系统、智慧校园系统）的功能，理解信息系统各组成部分的协同关系。,能说出信息系统的五个组成部分；能分析一个常见信息系统的功能；能说明各组成部分的协同,让 {{name}} 分析一个网上购物系统由哪些部分组成，各部分是怎样协同工作的。,moe-2022-it:SH.IS.01,G-SH-IT-02,progression
mtc_662,信息科技,Information Technology,信息系统与社会,Information Systems & Society,信息安全与信息社会伦理,META,16,18,高中(10~12年级),了解网络安全威胁和基本防护方法，理解信息社会的伦理和法律法规，养成负责任的数字化生存态度。,能说出常见的网络安全威胁；能提出基本防护措施；能理解信息伦理和法规,让 {{name}} 说说怎么保护个人信息安全，网上言论要注意什么。,moe-2022-it:SH.IS.02,G-SH-IT-02,progression
mtc_663,通用技术,General Technology,技术与设计1,Technology & Design 1,发现明确问题与设计要求,PROCEDURAL,15,16,高中(10~12年级),能从日常生活和实际需要中发现有价值的技术问题，能对问题进行明确和分析（明确设计要求、使用对象、限制条件等），能提出具体的设计目标和评价标准。,能从生活中发现有价值的技术问题；能分析问题的需求和限制条件；能提出明确的设计目标,让 {{name}} 发现生活中一个不方便的问题（如课桌收纳），明确设计要求并提出设计目标。,moe-2022-gt:SH.TD1.01,G-SH-GT-01,cn_only
mtc_664,通用技术,General Technology,技术与设计1,Technology & Design 1,制订设计方案与人机关系,PROCEDURAL,15,16,高中(10~12年级),能运用不同的构思方法（草图、模仿、联想等）提出多个设计方案，能从功能、材料、成本、美观等方面进行比较和权衡，理解人机关系（产品与人的关系）在设计中的重要性，选择最佳方案。,能画出至少两个设计方案的草图；能从多个角度比较评价方案；能考虑人机关系优化设计,让 {{name}} 为「可调节高度的书架」设计两个方案，画出草图并从功能、成本等方面比较选择。,moe-2022-gt:SH.TD1.02,G-SH-GT-01,cn_only
mtc_665,通用技术,General Technology,技术与设计1,Technology & Design 1,制作模型或原型,PROCEDURAL,15,16,高中(10~12年级),能根据设计方案，运用常见工具和材料（木材、金属材料、纸张、3D打印等）制作模型或原型，掌握基本的加工工艺（锯割、锉削、钻孔、粘接等），注意操作安全。,能安全使用常见工具进行加工；能根据图纸制作模型或原型；能在制作过程中解决实际问题,让 {{name}} 用纸板和木材制作一个简易手机支架的模型，说出用到的工具和工艺。,moe-2022-gt:SH.TD1.03,G-SH-GT-01,cn_only
mtc_666,通用技术,General Technology,技术与设计1,Technology & Design 1,测试评估与方案优化,PROCEDURAL,15,16,高中(10~12年级),能对制作的模型或原型进行功能测试和性能评估，能根据测试结果分析问题，提出改进和优化方案，理解设计是一个不断迭代和优化的过程。,能设计合理的测试方案；能根据测试结果分析问题；能提出具体的改进措施,让 {{name}} 对他制作的承重纸桥进行测试，记录承重数据，分析薄弱环节并提出改进方案。,moe-2022-gt:SH.TD1.04,G-SH-GT-01,cn_only
mtc_667,通用技术,General Technology,技术与设计2,Technology & Design 2,结构与设计,CONCEPTUAL,16,17,高中(10~12年级),理解结构的基本概念和受力特点，了解结构的类型（实体结构、框架结构、壳体结构），理解影响结构稳定性的因素（重心位置、支撑面大小、结构形状），能进行简单的结构设计。,能区分三种基本结构类型；能分析影响结构稳定性的因素；能进行简单的结构设计,让 {{name}} 分析一把四条腿的椅子怎样设计更稳固，说说影响结构稳定性的因素有哪些。,moe-2022-gt:SH.TD2.01,G-SH-GT-02,cn_only
mtc_668,通用技术,General Technology,技术与设计2,Technology & Design 2,流程与设计,CONCEPTUAL,16,17,高中(10~12年级),理解流程的概念和环节、时序的含义，能用流程图表达流程，理解流程设计的基本要求，能分析现有流程的不足并提出优化方案。,能用流程图表达一个流程；能分析流程中环节和时序的合理性；能提出流程优化的方案,让 {{name}} 画出泡茶的流程图，分析哪些环节可以优化以提升效率。,moe-2022-gt:SH.TD2.02,G-SH-GT-02,cn_only
mtc_669,通用技术,General Technology,技术与设计2,Technology & Design 2,系统与设计,CONCEPTUAL,16,17,高中(10~12年级),理解系统的概念和基本特性（整体性、相关性、目的性、动态性、环境适应性），能运用系统分析的方法分析实际问题，理解整体功能大于部分功能之和的道理。,能说出系统的基本特性；能分析一个实际系统的组成部分和特性；能理解系统整体性的意义,让 {{name}} 把自行车看作一个系统，分析它的组成部分和各部分的相关性。,moe-2022-gt:SH.TD2.03,G-SH-GT-02,cn_only
mtc_670,通用技术,General Technology,技术与设计2,Technology & Design 2,控制与设计,CONCEPTUAL,16,17,高中(10~12年级),理解控制的概念，区分开环控制系统（无反馈）和闭环控制系统（有反馈），理解闭环控制系统的基本组成（输入、控制器、执行器、输出、检测装置、反馈），能分析生活中的控制系统。,能区分开环控制和闭环控制；能分析闭环控制系统的组成部分；能判断生活中控制系统的类型,让 {{name}} 说说电风扇定时控制和空调恒温控制分别属于哪种控制类型，空调恒温控制的反馈过程是怎样的。,moe-2022-gt:SH.TD2.04,G-SH-GT-02,cn_only
mtc_671,英语,English,语言综合运用,Integrated Language Use,阅读·长难语篇的理解与推断,PROCEDURAL,15,16,高中(10~12年级),能读懂篇幅较长、语言较难的英语语篇（说明文、议论文、科普文章等），能理解文章的主旨大意和深层含义，能根据上下文推断生词含义，能推断作者的态度和意图。,能概括长难语篇的主旨大意；能根据上下文推断生词含义；能推断作者的态度和意图,给 {{name}} 一篇约500词的英语科普文章，请他概括大意，推断作者态度，并解释几个生词的含义。,moe-2022-english:SH.IU.01,G-SH-ENG-01,progression
mtc_672,英语,English,语言综合运用,Integrated Language Use,阅读·批判性阅读与深层评价,CONCEPTUAL,16,17,高中(10~12年级),在阅读较长较难语篇的基础上进行批判性阅读，能区分事实与观点，能辨别论证的逻辑和证据的可靠性，能对文本的观点和写作手法进行评价，形成独立理性的判断。,能区分文本中的事实与观点；能分析论证的逻辑链条和证据可靠性；能对文本进行批判性评价,给 {{name}} 一篇英语议论文，请他区分事实与观点，评价论证是否充分，并说出自己的判断。,moe-2022-english:SH.IU.02,G-SH-ENG-01,progression
mtc_673,英语,English,语言综合运用,Integrated Language Use,写作·复杂语篇的谋篇与表达,PROCEDURAL,16,17,高中(10~12年级),能根据提示写出结构完整、内容丰富的英语语篇（记叙/说明/议论），做到谋篇布局合理、内容充实、逻辑清晰，能正确运用多样的句型结构和高级词汇。,能写出结构完整、内容充实的语篇；能正确运用多样句型和词汇；能做到逻辑清晰、语言准确,请 {{name}} 就 How to protect the environment 写一篇不少于150词的英语短文。,moe-2022-english:SH.IU.03,G-SH-ENG-01,progression
mtc_674,英语,English,语言综合运用,Integrated Language Use,写作·思辨表达与复杂句型运用,PROCEDURAL,16,17,高中(10~12年级),在复杂语篇写作中运用思辨能力表达有深度的观点，能综合运用各类复杂句型（名词性从句、定语从句、状语从句）和非谓语动词增强表达力，语言准确流畅。,能在写作中提出有深度的观点并充分论证；能综合运用各类从句和非谓语动词；能做到语言准确流畅,请 {{name}} 就 Is social media good or bad for teenagers? 写一篇英语议论文，要求使用至少三种复合句型。,moe-2022-english:SH.IU.04,G-SH-ENG-01,progression
