id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_403,语文,Chinese,阅读与鉴赏,Reading & Appreciation,说明文·说明顺序与方法辨析,CONCEPTUAL,12,14,第四学段(7~9年级),能识别说明文的时间顺序、空间顺序和逻辑顺序，辨认常见的说明方法（列数字/举例子/作比较/打比方/分类别）并分析其作用。,能判断文章采用的说明顺序；能识别至少三种说明方法；能说出说明方法的作用,给 {{name}} 一段说明文，请他指出用了哪些说明方法，说说这些方法有什么作用。,moe-2022-chinese:S4.RA.01,G-JH-ZH-01,cn_only
mtc_404,语文,Chinese,阅读与鉴赏,Reading & Appreciation,说明文·语言准确性品味,CONCEPTUAL,12,14,第四学段(7~9年级),体会说明文语言的准确、严密，能分析限制性词语（约/左右/主要/之一）的表达效果。,能找出说明文中表准确性的关键词语；能分析删换词语前后意思的差别；能说明语言准确性的作用,给 {{name}} 一个说明文中带「约」「主要」的句子，请他分析这些词能否删去及原因。,moe-2022-chinese:S4.RA.01,G-JH-ZH-01,cn_only
mtc_405,语文,Chinese,阅读与鉴赏,Reading & Appreciation,小说·情节梳理与概括,CONCEPTUAL,12,13,第四学段(7~9年级),阅读小说，能梳理故事的开端、发展、高潮和结局，概括主要情节脉络。,能按开端发展高潮结局梳理情节；能用简洁语言概括主要情节；能找出情节的转折点,给 {{name}} 一篇小说，请他按开端、发展、高潮、结局梳理故事情节。,moe-2022-chinese:S4.RA.02,G-JH-ZH-01,cn_only
mtc_406,语文,Chinese,阅读与鉴赏,Reading & Appreciation,小说·人物形象分析,CONCEPTUAL,12,14,第四学段(7~9年级),能从人物的语言、动作、心理、神态描写中分析人物的性格特征和精神品质。,能找出描写人物的关键语句；能从言行心理分析人物性格；能用证据支撑对人物的评价,给 {{name}} 一段小说人物描写，请他分析这个人物的性格特点并说明依据。,moe-2022-chinese:S4.RA.02,G-JH-ZH-01,cn_only
mtc_407,语文,Chinese,阅读与鉴赏,Reading & Appreciation,小说·环境描写作用分析,CONCEPTUAL,13,15,第四学段(7~9年级),理解小说中自然环境和社会环境描写的作用（交代背景/渲染气氛/烘托人物/推动情节）。,能区分自然环境和人物描写的不同；能说出环境描写渲染了什么气氛；能分析环境描写对烘托人物或推动情节的作用,给 {{name}} 一段小说中的环境描写，请他说说这段描写在文中有何作用。,moe-2022-chinese:S4.RA.02,G-JH-ZH-01,cn_only
mtc_408,语文,Chinese,阅读与鉴赏,Reading & Appreciation,散文·主旨与情感把握,META,13,15,第四学段(7~9年级),阅读散文，能把握文章线索，理解作者通过记叙、描写、抒情所表达的主旨和情感。,能找出散文的行文线索；能概括文章的主旨；能说出作者表达的深层情感,给 {{name}} 一篇散文，请他说说文章的线索是什么，作者想表达怎样的情感。,moe-2022-chinese:S4.RA.04,G-JH-ZH-01,cn_only
mtc_409,语文,Chinese,阅读与鉴赏,Reading & Appreciation,议论文·中心论点提取,CONCEPTUAL,13,14,第四学段(7~9年级),阅读简单的议论文，能准确找出中心论点，区分中心论点与分论点，判断论点提出的方式。,能准确找出文章的中心论点；能区分中心论点和分论点；能说出论点出现的位置（标题/开头/中间/结尾）,给 {{name}} 一篇短议论文，请他找出文章的中心论点并说说它出现在哪里。,moe-2022-chinese:S4.RA.03,G-JH-ZH-01,cn_only
mtc_410,语文,Chinese,阅读与鉴赏,Reading & Appreciation,议论文·论据分析（事实论据与道理论据）,CONCEPTUAL,13,15,第四学段(7~9年级),能区分事实论据（具体事例/数据）和道理论据（名言/原理），分析论据与论点的关系，判断论据是否充分典型。,能区分事实论据和道理论据；能分析论据如何支撑论点；能判断论据是否充分典型,给 {{name}} 一段议论文中的论据，请他判断是事实论据还是道理论据，并说明它怎样支撑论点。,moe-2022-chinese:S4.RA.03,G-JH-ZH-01,cn_only
mtc_411,语文,Chinese,阅读与鉴赏,Reading & Appreciation,议论文·论证思路与方法分析,META,14,15,第四学段(7~9年级),能理清议论文的论证思路，画出论证结构图，判断采用的论证方法（举例论证/道理论证/对比论证/比喻论证）及作用。,能用图表表示文章的论证思路；能判断使用的论证方法；能分析论证方法的作用,给 {{name}} 一篇议论文，请他画出论证思路图，说说用了哪些论证方法。,moe-2022-chinese:S4.RA.03,G-JH-ZH-01,cn_only
mtc_412,语文,Chinese,阅读与鉴赏,Reading & Appreciation,非连续性文本·多则材料信息整合,PROCEDURAL,13,15,第四学段(7~9年级),能阅读由图表、文字、数据等组成的非连续性文本（多则材料），提取并整合关键信息解决实际问题。,能从图表和数据中提取关键信息；能整合多则材料的信息；能根据材料解决实际问题,给 {{name}} 几则关于某话题的图文材料，请他整合信息回答一个问题。,moe-2022-chinese:S4.RA.05,G-JH-ZH-01,cn_only
mtc_413,语文,Chinese,表达与交流·写作,Writing,记叙文写作·选材立意与详略安排,PROCEDURAL,12,13,第四学段(7~9年级),写记叙文能围绕中心选材，做到材料真实、中心明确、详略得当。,能围绕中心选择合适的材料；能合理安排详略；能做到中心明确材料真实,请 {{name}} 围绕「一件难忘的事」这个中心，列出三则可选材料并说明详略安排。,moe-2022-chinese:S4.EC.01,G-JH-ZH-02,cn_only
mtc_414,语文,Chinese,表达与交流·写作,Writing,记叙文写作·多种描写手法运用,PROCEDURAL,12,14,第四学段(7~9年级),能在记叙文中运用语言描写、动作描写、心理描写、外貌描写和环境描写，做到生动形象。,能在写作中运用至少三种描写手法；能用细节描写突出人物特点；能做到描写生动有感染力,请 {{name}} 写一段描写人物心理活动或动作的片段，要求生动具体。,moe-2022-chinese:S4.EC.01,G-JH-ZH-02,cn_only
mtc_415,语文,Chinese,表达与交流·写作,Writing,说明文写作·特征与说明方法,PROCEDURAL,12,14,第四学段(7~9年级),能写简单的说明文，抓住事物的特征，运用恰当的说明方法，按合理顺序说明。,能抓住事物的特征进行说明；能运用至少两种说明方法；能按合理顺序把事物说清楚,请 {{name}} 介绍一种自己熟悉的物品，用说明文写清楚它的特征和用法。,moe-2022-chinese:S4.EC.02,G-JH-ZH-02,cn_only
mtc_416,语文,Chinese,表达与交流·写作,Writing,议论文写作·观点与论据,PROCEDURAL,13,15,第四学段(7~9年级),能写简单的议论文，提出明确的观点，运用恰当的论据（事实和道理）进行论证。,能提出明确鲜明的观点；能围绕观点选择恰当论据；能使用至少两种论证方法,请 {{name}} 就「开卷是否有益」写一篇简单的议论文，做到观点明确、有理有据。,moe-2022-chinese:S4.EC.03,G-JH-ZH-02,cn_only
mtc_417,语文,Chinese,表达与交流·写作,Writing,实用文写作·常见格式与应用,PROCEDURAL,12,14,第四学段(7~9年级),掌握常见实用文体（书信/通知/倡议书/演讲稿）的格式和写法，能根据交际对象和目的调整语言。,能按正确格式写书信通知和倡议书；能写有感染力的演讲稿；能根据对象调整语言得体性,请 {{name}} 为一次班级活动写一份通知或倡议书，注意格式正确、语言得体。,moe-2022-chinese:S4.EC.04,G-JH-ZH-02,cn_only
mtc_418,语文,Chinese,表达与交流·写作,Writing,写作·语言润色与修改,META,13,15,第四学段(7~9年级),能对自己的作文进行修改润色，发现并改正语病，删去多余内容，调整语句顺序，使语言通顺简洁有表现力。,能发现作文中的语病和啰嗦之处；能删改使语言更简洁通顺；能润色使语言更有表现力,给 {{name}} 一段有语病和啰嗦的文段，请他修改通顺并说明改动理由。,moe-2022-chinese:S4.EC.05,G-JH-ZH-02,cn_only
mtc_419,语文,Chinese,表达与交流·口语交际,Oral Communication,演讲·观点明确与条理清楚,PROCEDURAL,12,14,第四学段(7~9年级),能围绕一个话题做简短演讲，做到观点明确、条理清楚，使用恰当的语气和体态语。,能围绕话题组织演讲内容；能分条理清楚地陈述观点；能运用恰当的语气和体态语,请 {{name}} 就「我的梦想」做一次3分钟的演讲，注意观点明确、条理清楚。,moe-2022-chinese:S4.EC.06,G-JH-ZH-03,cn_only
mtc_420,语文,Chinese,表达与交流·口语交际,Oral Communication,讨论与辩论·有理有据地辩驳,LANGUAGE,13,15,第四学段(7~9年级),在讨论和辩论中能围绕话题清晰表达，运用证据支持观点，能发现并反驳对方漏洞，遵守辩论礼仪。,能用证据支持自己的观点；能发现并反驳对方的逻辑漏洞；能遵守辩论礼仪尊重对手,组织一次小辩论，观察 {{name}} 能否有理有据地陈述并反驳对方。,moe-2022-chinese:S4.EC.07,G-JH-ZH-03,cn_only
mtc_421,语文,Chinese,古诗文·文言文阅读,Classical Chinese,文言文·实词含义辨析（一词多义/古今异义/词类活用）,PROCEDURAL,12,14,第四学段(7~9年级),掌握常见文言实词的一词多义、古今异义和词类活用现象，能借助注释和语境准确判断实词在句中的含义。,能说出常见实词在不同语境中的含义；能辨析古今异义词的差别；能识别并翻译词类活用,给 {{name}} 几个含「之」「走」「妻子」及词类活用的文言句子，请他解释实词在句中的意思。,moe-2022-chinese:S4.CC.01,G-JH-ZH-04,cn_only
mtc_422,语文,Chinese,古诗文·文言文阅读,Classical Chinese,文言文·常见虚词用法,LANGUAGE,12,14,第四学段(7~9年级),掌握「之」「其」「而」「以」「于」等常见文言虚词的主要用法，能在语境中辨析。,能说出常见虚词的至少两种用法；能在具体语境中判断虚词的含义或作用；能区分连词和代词等用法,给 {{name}} 几个含「之」的文言句子，请他分别说明「之」的用法。,moe-2022-chinese:S4.CC.01,G-JH-ZH-04,cn_only
mtc_423,语文,Chinese,古诗文·文言文阅读,Classical Chinese,文言文·句子翻译,PROCEDURAL,12,14,第四学段(7~9年级),能运用「留、替、调、补、删」的方法，将文言句子翻译成通顺的现代汉语，正确处理特殊句式。,能运用翻译六字法翻译句子；能处理判断句倒装句被动句等特殊句式；能翻译做到准确通顺,给 {{name}} 两句浅易文言文，请他翻译成现代汉语并说明用了什么翻译方法。,moe-2022-chinese:S4.CC.02,G-JH-ZH-04,cn_only
mtc_424,语文,Chinese,古诗文·文言文阅读,Classical Chinese,文言文·内容概括与写法鉴赏,META,13,15,第四学段(7~9年级),在疏通文意的基础上，能概括文章内容，赏析写法（借景抒情/托物言志/对比衬托），体会作者情感。,能概括文章的主要内容；能分析至少一种写法及其效果；能说出作者的思想感情,请 {{name}} 读一篇学过的文言文，分析它的写法并说说作者想表达什么。,moe-2022-chinese:S4.CC.02,G-JH-ZH-04,cn_only
mtc_425,语文,Chinese,古诗文积累,Classical Poetry,古诗文·背诵与准确默写（七八年级篇目）,LANGUAGE,12,13,第四学段(7~9年级),背诵课标推荐的七、八年级古诗文名篇（如《陋室铭》《春望》），能准确默写，不写错别字，注意标点正确。,能流利背诵推荐篇目；能准确默写不写错别字；能注意古诗文默写的标点格式,请 {{name}} 背诵《陋室铭》并默写，注意不写错别字。,moe-2022-chinese:S4.CP.01,G-JH-ZH-04,cn_only
mtc_426,语文,Chinese,古诗文积累,Classical Poetry,古诗文·背诵与准确默写（九年级篇目）,LANGUAGE,14,15,第四学段(7~9年级),背诵课标推荐的九年级古诗文名篇（如《岳阳楼记》《出师表》节选），能准确默写长篇并理解性默写。,能流利背诵长篇名篇；能准确默写长篇段落不写错别字；能完成理解性默写（据语境填名句）,请 {{name}} 背诵《岳阳楼记》中「先天下之忧而忧」一段并默写，再用「居庙堂之高」造一句。,moe-2022-chinese:S4.CP.01,G-JH-ZH-04,cn_only
mtc_427,语文,Chinese,古诗文积累,Classical Poetry,古诗文·诗意理解与运用,META,13,15,第四学段(7~9年级),理解古诗的意思和意境，能在具体语境中恰当地运用名句表达。,能用自己的话解释诗句的意思；能说出诗歌描绘的意境；能在语境中恰当地引用名句,请 {{name}} 说说「但愿人长久，千里共婵娟」的意思，并用它造一个句子。,moe-2022-chinese:S4.CP.01,G-JH-ZH-04,cn_only
mtc_428,语文,Chinese,名著阅读,Whole-book Reading,名著阅读·主要情节梳理,CONCEPTUAL,12,14,第四学段(7~9年级),完整阅读课标推荐的名著（如《西游记》《骆驼祥子》），能梳理全书的主要情节和事件。,能说出名著的主要故事情节；能按时间或事件梳理情节脉络；能说出关键事件的前因后果,请 {{name}} 说说《西游记》中孙悟空取经路上经历的几个重要事件。,moe-2022-chinese:S4.WB.01,G-JH-ZH-05,cn_only
mtc_429,语文,Chinese,名著阅读,Whole-book Reading,名著阅读·人物形象与阅读感受,META,12,14,第四学段(7~9年级),能分析名著中主要人物的性格特征，结合具体情节评价人物，形成并表达自己的阅读感受。,能分析名著主要人物的性格特点；能用具体情节支撑人物评价；能表达自己的阅读感受和思考,请 {{name}} 说说他读的名著中印象最深的人物及原因，谈谈感受。,moe-2022-chinese:S4.WB.01,G-JH-ZH-05,cn_only
mtc_430,语文,Chinese,语言文字运用,Language Fundamentals,语言基础·词汇与成语运用,LANGUAGE,12,14,第四学段(7~9年级),能正确理解和运用常用词语和成语，能辨析近义词的细微差别，在语境中准确使用。,能解释常用成语的意思；能辨析近义词的差别；能在语境中正确使用词语和成语,给 {{name}} 几个容易用错的成语（如「美轮美奂」「相敬如宾」），请他判断用法对不对。,moe-2022-chinese:S4.LF.01,G-JH-ZH-06,cn_only
mtc_431,语文,Chinese,语言文字运用,Language Fundamentals,语言基础·病句辨析与修改,PROCEDURAL,13,15,第四学段(7~9年级),能辨析并修改常见的病句（语序不当/搭配不当/成分残缺/重复啰嗦/前后矛盾），掌握修改方法。,能判断句子是否有语病；能说出病句的类型和原因；能用正确的方法修改病句,给 {{name}} 几个病句，请他判断病因并修改正确。,moe-2022-chinese:S4.LF.02,G-JH-ZH-06,cn_only
mtc_432,语文,Chinese,语言文字运用,Language Fundamentals,语言基础·标点与修辞,LANGUAGE,12,14,第四学段(7~9年级),能正确使用常见标点符号（顿号/逗号/分号/冒号/引号/破折号），能辨析和运用常见修辞手法。,能正确使用常见标点符号；能辨析比喻拟人排比等修辞手法；能说出修辞的表达效果,给 {{name}} 几个标点使用有误的句子，请他改正；再让他说说某句用了什么修辞。,moe-2022-chinese:S4.LF.03,G-JH-ZH-06,cn_only
mtc_433,语文,Chinese,综合性学习,Comprehensive Practice,综合性学习·语文实践活动,META,13,15,第四学段(7~9年级),能围绕某一主题开展语文综合性学习活动，搜集和处理信息，合作完成并展示成果。,能围绕主题搜集整理信息；能与合作者分工完成活动任务；能用语文方式展示成果,请 {{name}} 设计一个以「传统文化在身边」为主题的语文综合实践活动方案。,moe-2022-chinese:S4.CP.02,G-JH-ZH-07,cross_domain
mtc_434,道德与法治,Moral & Rule of Law,生命安全与健康教育,Life & Safety,青春期生理变化与科学认识,CONCEPTUAL,12,13,第四学段(7~9年级),正确认识青春期的身体发育和生理变化（身高体重/第二性征/月经遗精），以科学态度接纳身体成长。,能说出青春期的正常生理变化；能以科学态度看待身体发育；能破除对生理变化的误解和羞耻感,和 {{name}} 聊聊青春期身体发生的变化，引导他科学正确地看待这些变化。,moe-2022-moral:S4.LS.01,G-JH-MORAL-01,cn_only
mtc_435,道德与法治,Moral & Rule of Law,生命安全与健康教育,Life & Safety,青春期心理调适与情绪管理,META,12,14,第四学段(7~9年级),认识青春期常见的心理变化（情绪波动/逆反/敏感/异性交往困惑），学会用合理方式调适情绪、处理人际。,能识别自己青春期的情绪变化；能运用至少两种方法调适情绪；能正确处理与同学和异性的交往,和 {{name}} 聊聊他最近有没有情绪波动或人际困扰，引导他说说怎么调适。,moe-2022-moral:S4.LS.01,G-JH-MORAL-01,cn_only
mtc_436,道德与法治,Moral & Rule of Law,生命安全与健康教育,Life & Safety,自我保护·应对侵害的方法,PROCEDURAL,12,14,第四学段(7~9年级),掌握应对各种侵害（人身侵害/性侵害/诱拐）的自我保护方法，知道遇到危险时如何求助和脱身。,能识别潜在的危险信号；能掌握至少三种自我保护的求助方法；能记住紧急求助电话和途径,考考 {{name}}：如果遇到陌生人尾随或有人试图侵害他，他应该怎么办？,moe-2022-moral:S4.LS.02,G-JH-MORAL-01,cn_only
mtc_437,道德与法治,Moral & Rule of Law,生命安全与健康教育,Life & Safety,网络安全与文明交往,PROCEDURAL,12,14,第四学段(7~9年级),掌握网络安全常识，能识别网络诈骗、网络沉迷和网络不良信息，建立健康的网络交往观。,能识别常见的网络诈骗手段；能说出保护个人信息的方法；能做到安全文明地进行网络交往,考考 {{name}}：网友要求见面或者发来不明链接，他应该怎么处理？,moe-2022-moral:S4.LS.02,G-JH-MORAL-01,cn_only
mtc_438,道德与法治,Moral & Rule of Law,生命安全与健康教育,Life & Safety,防范校园欺凌,PROCEDURAL,12,14,第四学段(7~9年级),认识校园欺凌的表现和危害（肢体/言语/关系/网络欺凌），学会保护自己、帮助他人、及时报告。,能识别校园欺凌的不同表现形式；能掌握遭遇欺凌时的正确应对方法；能做到不欺凌他人并帮助被欺凌者,和 {{name}} 讨论如果看到同学被欺凌或者自己被欺负了，应该怎么做。,moe-2022-moral:S4.LS.02,G-JH-MORAL-01,cn_only
mtc_439,道德与法治,Moral & Rule of Law,法治教育,Rule of Law,宪法的地位与权威,CONCEPTUAL,13,15,第四学段(7~9年级),理解宪法是国家的根本大法，在法律体系中具有最高法律效力，树立宪法至上、尊崇宪法的意识。,能说明宪法是根本大法的三个理由；能说出宪法与普通法律的区别；能表达对宪法的尊崇,让 {{name}} 说说宪法和普通法律有什么不同，为什么宪法具有最高权威。,moe-2022-moral:S4.RL.01,G-JH-MORAL-02,cn_only
mtc_440,道德与法治,Moral & Rule of Law,法治教育,Rule of Law,公民的基本权利与义务,CONCEPTUAL,13,15,第四学段(7~9年级),了解公民享有的基本权利和应履行的基本义务，理解权利与义务是统一的，能依法行使权利履行义务。,能说出公民的基本权利和基本义务；能说明权利与义务的统一关系；能举出享受权利同时履行义务的例子,让 {{name}} 说说作为公民他享有哪些权利、要履行哪些义务，举一个权利义务统一的例子。,moe-2022-moral:S4.RL.01,G-JH-MORAL-02,cn_only
mtc_441,道德与法治,Moral & Rule of Law,法治教育,Rule of Law,一般违法行为及其种类,CONCEPTUAL,13,14,第四学段(7~9年级),了解一般违法行为的含义和种类（行政违法/民事违法），认识违法行为的法律后果。,能说出一般违法的含义和种类；能区分行政违法和民事违法；能说出违法行为要承担的法律后果,给 {{name}} 几个行为案例，请他判断哪些属于一般违法行为及属于什么种类。,moe-2022-moral:S4.RL.02,G-JH-MORAL-02,cn_only
mtc_442,道德与法治,Moral & Rule of Law,法治教育,Rule of Law,犯罪及其法律特征,CONCEPTUAL,13,15,第四学段(7~9年级),理解犯罪是严重危害社会、触犯刑法、应受刑罚处罚的行为，认识犯罪的三个基本特征和严重危害。,能说出犯罪的三个基本特征；能区分一般违法与犯罪；能说出刑罚的主要种类,让 {{name}} 说说一般违法和犯罪有什么区别，犯罪的三个基本特征是什么。,moe-2022-moral:S4.RL.02,G-JH-MORAL-02,cn_only
mtc_443,道德与法治,Moral & Rule of Law,法治教育,Rule of Law,预防违法犯罪与依法自律,PROCEDURAL,13,15,第四学段(7~9年级),认识不良行为可能发展为违法犯罪，学会依法自律，自觉杜绝不良行为，增强防范意识。,能说出不良行为发展为违法犯罪的过程；能自觉远离不良行为和不良场所；能运用法律知识预防犯罪,和 {{name}} 讨论怎样从日常小事做起预防违法犯罪，引导他说出至少三点。,moe-2022-moral:S4.RL.02,G-JH-MORAL-02,cn_only
mtc_444,道德与法治,Moral & Rule of Law,法治教育,Rule of Law,法律对未成年人的特殊保护,CONCEPTUAL,12,14,第四学段(7~9年级),了解家庭、学校、社会、网络、政府、司法六大方面对未成年人的特殊保护，增强未成年人维权意识。,能说出未成年人特殊保护的几个方面；能判断某行为是否落实了未成年人保护；能说出受到侵害时的维权途径,让 {{name}} 说说社会和学校在哪些方面对未成年人提供了特殊保护。,moe-2022-moral:S4.RL.03,G-JH-MORAL-02,cn_only
mtc_445,道德与法治,Moral & Rule of Law,国情教育,National Conditions,基本国情与中国特色社会主义道路,CONCEPTUAL,13,15,第四学段(7~9年级),了解中国处于社会主义初级阶段的基本国情和主要矛盾，认识中国特色社会主义道路、制度和文化，坚定道路自信。,能说出中国的基本国情和主要矛盾；能说明中国特色社会主义道路的内涵；能表达对发展道路的认同和自信,让 {{name}} 说说中国最基本的国情是什么，为什么要坚持中国特色社会主义道路。,moe-2022-moral:S4.NC.01,G-JH-MORAL-03,cn_only
mtc_446,道德与法治,Moral & Rule of Law,国情教育,National Conditions,改革开放与发展成就,CONCEPTUAL,13,15,第四学段(7~9年级),了解改革开放以来中国在经济、社会、民生等方面取得的重大成就，理解改革开放的历史意义。,能说出几个改革开放的重大成就；能说明改革开放的历史意义；能树立民族自豪感和发展信心,让 {{name}} 举几个让他感到自豪的中国发展成就，说说改革开放带来了什么变化。,moe-2022-moral:S4.NC.02,G-JH-MORAL-03,cn_only
mtc_447,道德与法治,Moral & Rule of Law,国情教育,National Conditions,科技创新与强国战略,CONCEPTUAL,13,15,第四学段(7~9年级),认识科技创新对国家发展的战略意义，了解科教兴国、人才强国、创新驱动发展战略，树立创新意识。,能说出科技创新对国家发展的重要性；能说出科教兴国等战略的内容；能树立自己的创新意识和学习动力,让 {{name}} 说说为什么中国要大力推行科技创新，举一个让他印象深刻的科技成就。,moe-2022-moral:S4.NC.02,G-JH-MORAL-03,cn_only
mtc_448,道德与法治,Moral & Rule of Law,国情教育,National Conditions,民族团结与祖国统一,CONCEPTUAL,13,15,第四学段(7~9年级),理解我国是统一的多民族国家，认识民族团结的重要性，了解一国两制和实现祖国完全统一的意义。,能说出我国民族分布的特点和民族政策；能说明民族团结的重要性；能说出对祖国统一的认识,让 {{name}} 说说我国为什么要维护民族团结，对实现祖国完全统一有什么认识。,moe-2022-moral:S4.NC.03,G-JH-MORAL-03,cn_only
mtc_449,道德与法治,Moral & Rule of Law,国情教育,National Conditions,世界认知与全球视野,META,13,15,第四学段(7~9年级),了解当今世界的主题（和平与发展），认识中国在世界中的地位和作用，初步具有全球视野和国际意识。,能说出当今世界的主题；能说明中国在国际事务中的作用；能表达构建人类命运共同体的认识,让 {{name}} 说说当今世界的主题是什么，中国在国际上发挥了什么作用。,moe-2022-moral:S4.NC.04,G-JH-MORAL-03,cross_domain
mtc_450,道德与法治,Moral & Rule of Law,革命传统教育,Revolutionary Tradition,革命历史与重大事件,CONCEPTUAL,12,14,第四学段(7~9年级),了解中国共产党领导中国革命的光辉历程，认识几个重大革命历史事件（建党/长征/抗日战争/解放战争）。,能说出几个重大革命历史事件及其意义；能按时间梳理革命历程；能说明中国共产党领导革命走向胜利的原因,让 {{name}} 说说中国共产党领导革命的几个重要事件，长征有什么意义。,moe-2022-moral:S4.RT.01,G-JH-MORAL-05,cn_only
mtc_451,道德与法治,Moral & Rule of Law,革命传统教育,Revolutionary Tradition,革命精神的内涵与传承,META,13,15,第四学段(7~9年级),认识井冈山精神、长征精神、延安精神等革命传统的内涵（结合英雄人物事迹），理解传承红色基因的时代意义。,能说出至少两种革命精神的内涵并结合英雄人物事迹；能说明革命精神在今天的意义；能表达传承红色基因的意愿,让 {{name}} 说说长征精神的内涵是什么，举一位英雄人物的事迹，在今天应怎样传承。,moe-2022-moral:S4.RT.01,G-JH-MORAL-05,cn_only
mtc_452,道德与法治,Moral & Rule of Law,中华优秀传统文化教育,Traditional Culture,中华传统美德,CONCEPTUAL,12,14,第四学段(7~9年级),了解中华优秀传统文化的精神内涵（仁爱/民本/诚信/正义/和合/大同），认识传统美德的价值。,能说出几种中华传统美德的含义；能举出体现传统美德的人物或故事；能说明传统美德在现代的价值,让 {{name}} 举一个体现中华传统美德的故事，说说感受和启发。,moe-2022-moral:S4.TC.01,G-JH-MORAL-04,cn_only
mtc_453,道德与法治,Moral & Rule of Law,中华优秀传统文化教育,Traditional Culture,文化自信与传承责任,META,13,15,第四学段(7~9年级),增强对中华优秀传统文化的认同和文化自信，树立传承弘扬优秀传统文化的责任感。,能说出文化自信的含义和重要性；能说明为什么要传承优秀传统文化；能提出传承传统文化的具体行动,让 {{name}} 说说为什么我们要有文化自信，他能为传承传统文化做些什么。,moe-2022-moral:S4.TC.01,G-JH-MORAL-04,cn_only
mtc_454,英语,English,语言技能·听力,Listening,英语·听力·关键信息获取,PROCEDURAL,12,13,第四学段(7~9年级),听懂日常话题的简短对话，能获取人物、时间、地点、数字等关键信息，达到三级听力目标。,能听懂对话中的人物时间地点等信息；能记录关键信息回答问题；能完成听力填空和选择任务,放一段简短英语对话给 {{name}} 听，请他回答who/when/where几个关键信息问题。,moe-2022-english:S4.SK.01,G-JH-ENG-02,upstream_adapt
mtc_455,英语,English,语言技能·听力,Listening,英语·听力·主旨与说话者意图推断,PROCEDURAL,13,15,第四学段(7~9年级),听懂较长的对话和语篇，能概括主旨大意，推断说话者的意图、态度和情绪。,能概括听力语篇的主旨大意；能推断说话者的意图和态度；能根据语气判断说话者的情绪,放一段英语短文给 {{name}} 听，请他说说这段话主要讲了什么、说话者是什么态度。,moe-2022-english:S4.SK.01,G-JH-ENG-02,upstream_adapt
mtc_456,英语,English,语言技能·口语,Speaking,英语·口语·日常情境对话,PROCEDURAL,12,13,第四学段(7~9年级),能在购物、问路、就餐等熟悉情境中进行简单的英语对话，做到语音语调基本正确、应答得体。,能在熟悉情境中发起和维持对话；能运用得体的应答语句；能做到语音语调基本正确,和 {{name}} 用英语模拟在商店购物的一段对话，检查他的应答是否得体。,moe-2022-english:S4.SK.02,G-JH-ENG-02,upstream_adapt
mtc_457,英语,English,语言技能·口语,Speaking,英语·口语·简短观点表达,PROCEDURAL,13,15,第四学段(7~9年级),能就日常话题用英语发表简短观点，做到语句通顺、条理基本清楚，能运用连接词使表达连贯。,能用英语就一个话题说出至少五句完整的话；能运用连接词使表达连贯；能表达自己的观点和理由,让 {{name}} 用英语说说怎样保持健康，至少说出五句话。,moe-2022-english:S4.SK.02,G-JH-ENG-02,upstream_adapt
mtc_458,英语,English,语言技能·阅读,Reading,英语·阅读·语篇大意与细节理解,PROCEDURAL,12,14,第四学段(7~9年级),能读懂简单的英语短文和故事，理解语篇大意和具体细节，达到三级阅读目标。,能概括英语短文的大意；能找到文中具体的细节信息；能回答关于内容和细节的理解性问题,给 {{name}} 一篇英语短文，请他读懂后概括大意并回答几个细节问题。,moe-2022-english:S4.SK.03,G-JH-ENG-02,upstream_adapt
mtc_459,英语,English,语言技能·阅读,Reading,英语·阅读·作者意图与推断,META,13,15,第四学段(7~9年级),能在阅读中推断作者的意图和态度，理解语篇的深层含义，做出合理的判断和推理。,能推断作者的写作意图；能理解语篇的言外之意；能根据上下文做出合理推断,给 {{name}} 一篇英语短文，请他推断作者写这篇文章想表达什么。,moe-2022-english:S4.SK.03,G-JH-ENG-02,upstream_adapt
mtc_460,英语,English,语言技能·阅读,Reading,英语·阅读·生词猜测与语境理解,PROCEDURAL,13,15,第四学段(7~9年级),能运用上下文线索（定义/举例/对比/因果）和构词法猜测生词的含义，不依赖字典理解语篇。,能运用上下文线索猜测生词含义；能利用构词法推断词义；能在语境中理解多义词的确切含义,给 {{name}} 一段含生词的英语短文，请他根据上下文猜测生词的大概意思。,moe-2022-english:S4.SK.03,G-JH-ENG-02,upstream_adapt
mtc_461,英语,English,语言技能·写作,Writing,英语·写作·应用文（书信与邮件）,PROCEDURAL,13,14,第四学段(7~9年级),能根据提示写出简单的英语书信和邮件，做到格式正确、要点齐全、语言基本正确。,能写出格式正确的英语书信邮件；能涵盖所有提示要点；能使用恰当的称呼和结束语,请 {{name}} 用英语写一封简短的邮件给笔友介绍自己的学校生活。,moe-2022-english:S4.SK.04,G-JH-ENG-02,upstream_adapt
mtc_462,英语,English,语言技能·写作,Writing,英语·写作·简单记叙与说明语篇,PROCEDURAL,13,15,第四学段(7~9年级),能根据提示写出简单的英语记叙文和说明文，做到结构完整、时态正确、能使用基本连接词。,能写出结构完整的简短记叙文或说明文；能正确运用相应时态；能使用基本连接词使语篇连贯,请 {{name}} 用英语写一段话，记叙他上周末做的一件事，注意时态正确。,moe-2022-english:S4.SK.04,G-JH-ENG-02,upstream_adapt
